2021-02-26,0,25130
2021-02-26,09,34
2021-02-26,19,69
2021-02-26,29,231
2021-02-26,39,449
2021-02-26,49,851
2021-02-26,59,2063
2021-02-26,69,4010
2021-02-26,79,6129
2021-02-26,89,7630
2021-02-26,90,3487
2021-02-27,0,24989
2021-02-27,09,33
2021-02-27,19,72
2021-02-27,29,231
2021-02-27,39,442
2021-02-27,49,853
2021-02-27,59,2069
2021-02-27,69,4013
2021-02-27,79,6079
2021-02-27,89,7538
2021-02-27,90,3477
2021-02-28,0,25280
2021-02-28,09,38
2021-02-28,19,72
2021-02-28,29,234
2021-02-28,39,453
2021-02-28,49,868
2021-02-28,59,2122
2021-02-28,69,4083
2021-02-28,79,6131
2021-02-28,89,7594
2021-02-28,90,3496
2021-03-01,0,25430
2021-03-01,09,35
2021-03-01,19,69
2021-03-01,29,238
2021-03-01,39,459
2021-03-01,49,898
2021-03-01,59,2163
2021-03-01,69,4140
2021-03-01,79,6153
2021-03-01,89,7614
2021-03-01,90,3476
2021-03-02,0,25263
2021-03-02,09,34
2021-03-02,19,68
2021-03-02,29,237
2021-03-02,39,466
2021-03-02,49,923
2021-03-02,59,2156
2021-03-02,69,4154
2021-03-02,79,6145
2021-03-02,89,7484
2021-03-02,90,3412
2021-03-03,0,25111
2021-03-03,09,35
2021-03-03,19,75
2021-03-03,29,241
2021-03-03,39,480
2021-03-03,49,918
2021-03-03,59,2138
2021-03-03,69,4146
2021-03-03,79,6118
2021-03-03,89,7402
2021-03-03,90,3370
2021-03-04,0,24891
2021-03-04,09,30
2021-03-04,19,74
2021-03-04,29,238
2021-03-04,39,496
2021-03-04,49,901
2021-03-04,59,2162
2021-03-04,69,4151
2021-03-04,79,6067
2021-03-04,89,7306
2021-03-04,90,3288
2021-03-05,0,24765
2021-03-05,09,31
2021-03-05,19,69
2021-03-05,29,237
2021-03-05,39,509
2021-03-05,49,922
2021-03-05,59,2196
2021-03-05,69,4166
2021-03-05,79,5987
2021-03-05,89,7257
2021-03-05,90,3206
2021-03-06,0,24625
2021-03-06,09,31
2021-03-06,19,72
2021-03-06,29,234
2021-03-06,39,505
2021-03-06,49,904
2021-03-06,59,2173
2021-03-06,69,4164
2021-03-06,79,5976
2021-03-06,89,7186
2021-03-06,90,3192
2021-03-07,0,24818
2021-03-07,09,32
2021-03-07,19,75
2021-03-07,29,234
2021-03-07,39,507
2021-03-07,49,918
2021-03-07,59,2199
2021-03-07,69,4208
2021-03-07,79,6028
2021-03-07,89,7229
